,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN,Demographi,Demograp_1,Demograp_2,Demograp_3,Demograp_4,Demograp_5,Demograp_6,Demograp_7,Demograp_8,Demograp_9,Demograp10,Demograp11,Demograp12,Demograp13,Demograp14,Demograp15,Demograp16,Demograp17,Demograp18,Demograp19,Demograp20,Demograp21,Demograp22,Demograp23,Demograp24,Demograp25,Demograp26,Demograp27,Demograp28,Demograp29,Demograp30,Demograp31,Demograp32,Demograp33,Demograp34,Demograp35,Demograp36,Demograp37,Demograp38,Demograp39,Demograp40,Demograp41,Demograp42,Demograp43,Demograp44,n_assaults,n_subwayex,Demograp45,Demograp46,Demograp47,Demograp48,Demograp49,Demograp50,Demograp51,Demograp52,Demograp53,Demograp54,Demograp55,Demograp56,Demograp57,Demograp58,Demograp59,Demograp60,Demograp61,Demograp62,Demograp63,Demograp64,Demograp65,Demograp66,Demograp67,Demograp68,Demograp69,Demograp70,Demograp71,Demograp72,Demograp73,Demograp74,Demograp75,Demograp76,Demograp77,Demograp78,Demograp79,Demograp80,Demograp81,Demograp82,Demograp83,Demograp84,Demograp85,Demograp86,Demograp87,Demograp88,Demograp89,spp,app,geometry,w_subway,m4_e
94,10009,0,New York,61455.0,15903519.3012,NY,New York,36,061,http://www.usps.com/,0.0,0.0,2,0,0,2,1,0,0,2,100,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,100,0,0,2,1,0,0,0,0,2,100,0,0,2,1,0,0,2,100,18,4,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0,6.5088e-05,0.000292897,<pysal.cg.shapes.Polygon object at 0x12f8b9d50>,22.0,-0.0215758959503
95,10012,0,New York,24276.0,9193738.99955,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000947437,0.000123578,<pysal.cg.shapes.Polygon object at 0x12f8b9dd0>,29.4,-5.7741479835
96,10013,0,New York,27985.0,15580578.8336,NY,New York,36,061,http://www.usps.com/,0.0,0.0,8,1,0.13,7,0.88,0,0,8,100,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,8,100,0,0,8,1,0,0,0,0,8,100,1,0.13,7,0.88,0,0,8,100,4,34,8.0,1.0,0.13,7.0,0.88,0.0,0.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,100.0,1.0,0.13,7.0,0.88,0.0,0.0,8.0,100.0,0.001214936,0.000142933,<pysal.cg.shapes.Polygon object at 0x12f8b9e50>,22.0,-7.14629160739
97,10007,0,New York,7323.0,5327870.97676,NY,New York,36,061,http://www.usps.com/,0.0,0.0,1,0,0,1,1,0,0,1,100,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,100,0,0,1,1,0,0,0,0,1,100,1,1,0,0,0,0,1,100,1,37,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.005052574,0.000136556,<pysal.cg.shapes.Polygon object at 0x12f8b9ed0>,12.0,-4.20179480266
98,11237,0,Brooklyn,49335.0,27425868.1713,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000385122,0.000263504,<pysal.cg.shapes.Polygon object at 0x12f8b9f50>,0.0,-2.88887732686
99,11385,0,Ridgewood,98436.0,124786310.908,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000132065,0.000193018,<pysal.cg.shapes.Polygon object at 0x12f8b9fd0>,0.0,-10.6853501242
100,10038,0,New York,19127.0,7022760.64303,NY,New York,36,061,http://www.usps.com/,0.0,0.0,16,11,0.69,5,0.31,0,0,16,100,0,0,2,0.13,0,0,9,0.56,0,0,5,0.31,0,0,0,0,16,100,1,0.06,15,0.94,0,0,0,0,16,100,3,0.19,13,0.81,0,0,16,100,2,17,16.0,11.0,0.69,5.0,0.31,0.0,0.0,16.0,100.0,0.0,0.0,2.0,0.13,0.0,0.0,9.0,0.56,0.0,0.0,5.0,0.31,0.0,0.0,0.0,0.0,16.0,100.0,1.0,0.06,15.0,0.94,0.0,0.0,0.0,0.0,16.0,100.0,3.0,0.19,13.0,0.81,0.0,0.0,16.0,100.0,0.000888795,0.000104564,<pysal.cg.shapes.Polygon object at 0x12d473090>,24.6,-4.1752690564
101,11206,0,Brooklyn,83575.0,40700720.9727,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,13,3,0.23,10,0.77,0,0,13,100,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,13,100,0,0,13,1,0,0,0,0,13,100,9,0.69,4,0.31,0,0,13,100,50,23,13.0,3.0,0.23,10.0,0.77,0.0,0.0,13.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,100.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,13.0,100.0,9.0,0.69,4.0,0.31,0.0,0.0,13.0,100.0,0.000275201,0.000598265,<pysal.cg.shapes.Polygon object at 0x12d473110>,10.8,22.0743532268
102,10006,0,New York,3011.0,1716640.92012,NY,New York,36,061,http://www.usps.com/,0.0,0.0,6,2,0.33,4,0.67,0,0,6,100,0,0,2,0.33,0,0,0,0,1,0.17,3,0.5,0,0,0,0,6,100,0,0,6,1,0,0,0,0,6,100,0,0,6,1,0,0,6,100,0,21,6.0,2.0,0.33,4.0,0.67,0.0,0.0,6.0,100.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,0.0,1.0,0.17,3.0,0.5,0.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,100.0,0.006974427,0.0,<pysal.cg.shapes.Polygon object at 0x12d473190>,17.0,-1.70313733746
103,11412,0,Saint Albans,35019.0,45842752.2261,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000285559,<pysal.cg.shapes.Polygon object at 0x12d473210>,1.66666666667,-0.37100472962
104,10005,0,New York,8107.0,2082901.14074,NY,New York,36,061,http://www.usps.com/,0.0,0.0,2,2,1,0,0,0,0,2,100,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,2,100,1,0.5,1,0.5,0,0,0,0,2,100,0,0,2,1,0,0,2,100,0,14,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0,0.001726902,0.0,<pysal.cg.shapes.Polygon object at 0x12d473290>,19.0,-2.27844970221
105,11251,0,Brooklyn,74.0,10245952.2542,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12d473310>,22.6666666667,0.644757110349
106,10004,0,New York,2187.0,4002521.09703,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009144947,0.000457247,<pysal.cg.shapes.Polygon object at 0x12d473390>,0.0,-1.05457716852
107,11411,0,Cambria Heights,18216.0,35889597.3834,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000494071,<pysal.cg.shapes.Polygon object at 0x12d473410>,0.0,3.86369748806
108,11201,0,Brooklyn,53041.0,41094886.7657,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11,6,0.55,5,0.45,0,0,11,100,0,0,2,0.18,0,0,1,0.09,1,0.09,5,0.45,2,0.18,0,0,11,99,0,0,11,1,0,0,0,0,11,100,2,0.18,9,0.82,0,0,11,100,26,57,11.0,6.0,0.55,5.0,0.45,0.0,0.0,11.0,100.0,0.0,0.0,2.0,0.18,0.0,0.0,1.0,0.09,1.0,0.09,5.0,0.45,2.0,0.18,0.0,0.0,11.0,99.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,11.0,100.0,2.0,0.18,9.0,0.82,0.0,0.0,11.0,100.0,0.00107464,0.000490186,<pysal.cg.shapes.Polygon object at 0x12d473490>,10.25,4.02444337231
109,10004,0,New York,2187.0,1202707.70745,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12d473510>,0.0,0.409364164983
110,11205,0,Brooklyn,41125.0,23270147.9498,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,5,5,1,0,0,0,0,5,100,0,0,0,0,0,0,0,0,4,0.8,0,0,1,0.2,0,0,5,100,0,0,5,1,0,0,0,0,5,100,3,0.6,2,0.4,0,0,5,100,18,11,5.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,0.0,0.0,1.0,0.2,0.0,0.0,5.0,100.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,100.0,3.0,0.6,2.0,0.4,0.0,0.0,5.0,100.0,0.000267477,0.00043769,<pysal.cg.shapes.Polygon object at 0x12d473590>,19.5714285714,4.69374079961
111,11208,0,Brooklyn,94410.0,79303684.264,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000180065,0.00050842,<pysal.cg.shapes.Polygon object at 0x12d473610>,9.16666666667,18.3678991479
112,11207,0,Brooklyn,93556.0,73966260.5411,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000331352,0.00060926,<pysal.cg.shapes.Polygon object at 0x12d473690>,8.66666666667,23.9910647105
113,10004,0,New York,2187.0,7679615.51101,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12d473710>,0.0,0.409364164983
114,10004,0,New York,2187.0,670708.02,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12d473790>,0.0,0.409364164983
115,11413,0,Springfield Gardens,39349.0,86208498.5891,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035579,<pysal.cg.shapes.Polygon object at 0x12d473810>,0.0,2.56544031163
116,11217,0,Brooklyn,36615.0,21648157.796,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000655469,0.000327734,<pysal.cg.shapes.Polygon object at 0x12d473890>,24.4,-0.931738304296
117,11238,0,Brooklyn,46664.0,29429423.4615,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000492885,0.000428595,<pysal.cg.shapes.Polygon object at 0x12d473910>,16.8,3.66486454362
118,11231,0,Brooklyn,33144.0,39379691.7941,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000181028,0.000211199,<pysal.cg.shapes.Polygon object at 0x12d473990>,35.3333333333,-2.13330790482
119,11422,0,Rosedale,30139.0,60120657.2055,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265436,<pysal.cg.shapes.Polygon object at 0x12d473a10>,0.0,-0.511453616
120,11420,0,South Ozone Park,44538.0,61879568.3728,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,2,1,0.5,1,0.5,0,0,2,100,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,2,100,0,0,2,1,0,0,0,0,2,100,2,1,0,0,0,0,2,100,8,2,2.0,1.0,0.5,1.0,0.5,0.0,0.0,2.0,100.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,4.4905e-05,0.000179621,<pysal.cg.shapes.Polygon object at 0x12d473a90>,5.66666666667,-4.73179014152
121,11417,0,Ozone Park,28562.0,31099087.1079,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000385127,0.000140046,<pysal.cg.shapes.Polygon object at 0x12d473b10>,6.6,-5.79846308415
122,11215,0,Brooklyn,63272.0,61922821.7462,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000395119,0.000110633,<pysal.cg.shapes.Polygon object at 0x12d473b90>,15.0,-14.6771698674
123,11231,0,Brooklyn,33144.0,701979.38531,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12d473c10>,0.0,-8.75501696666
124,11232,0,Brooklyn,29521.0,55879065.1503,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169371,0.000338741,<pysal.cg.shapes.Polygon object at 0x12d473c90>,19.25,1.38601072824
125,11430,0,Jamaica,16.0,199913664.289,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12d473d10>,1.0,0.283491932813
126,11203,0,Brooklyn,78060.0,60644835.4562,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,15,12,0.8,3,0.2,0,0,15,100,0,0,2,0.13,0,0,1,0.07,2,0.13,8,0.53,2,0.13,0,0,15,99,1,0.07,14,0.93,0,0,0,0,15,100,1,0.07,14,0.93,0,0,15,100,51,0,15.0,12.0,0.8,3.0,0.2,0.0,0.0,15.0,100.0,0.0,0.0,2.0,0.13,0.0,0.0,1.0,0.07,2.0,0.13,8.0,0.53,2.0,0.13,0.0,0.0,15.0,99.0,1.0,0.07,14.0,0.93,0.0,0.0,0.0,0.0,15.0,100.0,1.0,0.07,14.0,0.93,0.0,0.0,15.0,100.0,0.0,0.000653343,<pysal.cg.shapes.Polygon object at 0x12d473d90>,9.71428571429,26.5901738187
127,11239,0,Brooklyn,12562.0,41794660.7672,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12d473e10>,17.6666666667,-5.4729352698
128,11236,0,Brooklyn,94480.0,96373991.6201,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,7,3,0.43,4,0.57,0,0,7,100,0,0,0,0,0,0,0,0,1,0.14,5,0.71,0,0,1,0.14,7,99,2,0.29,5,0.71,0,0,0,0,7,100,0,0,7,1,0,0,7,100,24,5,7.0,3.0,0.43,4.0,0.57,0.0,0.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,5.0,0.71,0.0,0.0,1.0,0.14,7.0,99.0,2.0,0.29,5.0,0.71,0.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,7.0,1.0,0.0,0.0,7.0,100.0,5.2921e-05,0.000254022,<pysal.cg.shapes.Polygon object at 0x12d473e90>,8.2,-6.3030426695
